Mode |sq	 	sq	 	sr	|phi   theta   psi   ae[0]	ae[1]	ae[2]	ae[3]|motor[0]	motor[1]	motor[2]	motor[3]|Bat	 ,Temp:	 ,Press:	|
0	  65493	 65519	 65526	 51281  64315  64571   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2322	 102361 
0	  65488	 65519	 65525	 51129  64316  64563   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2322	 102361 
0	  65487	 65519	 65527	 50980  64317  64556   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2322	 102361 
0	  65493	 65518	 65527	 50840  64317  64550   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2322	 102360 
0	  65484	 65520	 65524	 50703  64319  64545   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2322	 102360 
0	  65491	 65518	 65528	 50570  64320  64540   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2322	 102360 
0	  65488	 65520	 65526	 50444  64320  64536   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2322	 102362 
0	  65490	 65518	 65527	 50322  64321  64532   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2322	 102362 
0	  65486	 65519	 65526	 50204  64322  64530   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2322	 102362 
0	  65489	 65519	 65528	 50091  64322  64527   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2322	 102359 
0	  65486	 65519	 65526	 49983  64323  64526   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2322	 102359 
0	  65490	 65518	 65528	 49878  64324  64525   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2322	 102359 
0	  65488	 65519	 65527	 49777  64325  64524   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102360 
0	  65489	 65518	 65526	 49680  64325  64524   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2323	 102360 
0	  65488	 65519	 65527	 49586  64326  64524   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102360 
0	  65487	 65519	 65526	 49497  64327  64525   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102357 
0	  65487	 65519	 65526	 49409  64328  64526   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2323	 102357 
0	  65487	 65519	 65526	 49326  64328  64528   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2323	 102357 
0	  65488	 65518	 65526	 49244  64329  64530   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102361 
0	  65487	 65519	 65526	 49167  64330  64533   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2323	 102361 
0	  65488	 65519	 65527	 49093  64330  64536   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102361 
0	  65488	 65520	 65526	 49022  64331  64539   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2323	 102361 
0	  65488	 65519	 65526	 48954  64331  64542   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2323	 102361 
0	  65488	 65519	 65527	 48888  64332  64546   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2323	 102361 
0	  65488	 65519	 65527	 48824  64332  64551   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102363 
0	  65488	 65520	 65526	 48764  64333  64555   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2323	 102363 
0	  65489	 65519	 65526	 48705  64333  64560   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102363 
0	  65488	 65519	 65527	 48649  64333  64565   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102360 
0	  65488	 65519	 65526	 48595  64333  64570   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2323	 102360 
0	  65488	 65518	 65527	 48543  64334  64576   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2323	 102360 
0	  65488	 65519	 65526	 48493  64334  64582   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102360 
0	  65488	 65518	 65527	 48444  64333  64588   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2323	 102360 
0	  65488	 65519	 65527	 48399  64334  64595   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2323	 102360 
0	  65488	 65519	 65526	 48354  64334  64601   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102359 
0	  65487	 65518	 65527	 48310  64334  64608   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2324	 102359 
0	  65487	 65519	 65526	 48269  64334  64615   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2324	 102359 
0	  65489	 65518	 65527	 48229  64334  64622   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102361 
0	  65488	 65519	 65526	 48191  64334  64630   0	   0	   0	    0	    0	    0	    0	 		   0 	 567	 2324	 102361 
0	  65487	 65519	 65526	 48154  64334  64638   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102361 
0	  65489	 65518	 65527	 48119  64334  64645   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102363 
0	  65487	 65519	 65526	 48086  64333  64653   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2324	 102363 
0	  65489	 65518	 65527	 48053  64334  64661   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2324	 102363 
0	  65488	 65519	 65526	 48022  64334  64670   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102362 
0	  65489	 65518	 65527	 47993  64334  64678   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2324	 102362 
0	  65486	 65520	 65526	 47964  64334  64687   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102362 
0	  65488	 65519	 65526	 47935  64334  64695   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2324	 102360 
0	  65486	 65519	 65526	 47908  64333  64704   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2324	 102360 
0	  65485	 65519	 65526	 47881  64333  64713   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2324	 102360 
0	  65485	 65520	 65525	 47855  64333  64722   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2325	 102357 
0	  65485	 65520	 65527	 47829  64333  64731   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2325	 102357 
0	  65487	 65519	 65526	 47805  64334  64740   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2325	 102357 
0	  65488	 65518	 65525	 47784  64333  64750   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2325	 102361 
0	  65489	 65519	 65527	 47762  64334  64759   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2325	 102361 
0	  65487	 65519	 65526	 47743  64333  64769   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2325	 102361 
0	  65498	 65522	 65519	 47724  64334  64778   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2325	 102361 
0	  65484	 65521	 65523	 47706  64333  64788   0	   0	   0	    0	    0	    0	    0	 		   0 	 560	 2325	 102361 
0	  65489	 65518	 65528	 47685  64335  64797   0	   0	   0	    0	    0	    0	    0	 		   0 	 581	 2325	 102361 
0	  65488	 65519	 65526	 47670  64333  64808   0	   0	   0	    0	    0	    0	    0	 		   0 	 574	 2325	 102358 
